id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
627151536,West Kemper Road,secondary,yes,B,HIGH,no,A41,Kemper,,2,35 mph,19,7
840371034,West Kemper Road,secondary,yes,B,HIGH,no,A41,Kemper,asphalt,6,35 mph,19,7
840371035,West Kemper Road,secondary,yes,B,HIGH,no,A41,Kemper,,6,35 mph,19,7
840400514,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,asphalt,5,35 mph,19,7
18981220,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,6,,37,6
31735683,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
32031629,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
203976657,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
203976763,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
248869657,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
248869660,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,asphalt,3,,37,6
531491719,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,5,,37,6
531491721,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
543087121,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,,37,6
543087123,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087124,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087127,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,,37,6
543087137,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087140,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,4,,37,6
543087143,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,,37,6
543087144,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087148,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087150,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087151,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
543087153,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087154,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
